frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
1432,48.302999999999997,28.5238094,250.642853,False,False,455.696075,133.387253,False,False,132,competicion
1433,48.335999999999999,203.40741,106.675926,False,False,458.807556,138.474228,False,False,132,competicion
1434,48.366999999999997,205.251694,111.972786,False,False,461.301788,136.966476,False,False,132,competicion
1435,48.399999999999999,206.418808,119.427353,False,False,462.878235,129.842316,False,False,132,competicion
1436,48.432000000000002,207.038467,126.477562,False,False,462.180786,119.902069,False,False,132,competicion
1437,48.479999999999997,207.21666,128.449997,False,False,460.301208,109.018074,False,True,133,competicion
1438,48.511000000000003,206.609085,125.599998,False,False,456.527618,99.5378342,True,False,133,competicion
1439,48.542999999999999,206.013611,118.636055,False,False,452.008942,93.2908249,True,False,133,competicion
1440,48.575000000000003,204.899994,110.800003,False,False,448.635223,88.8763123,True,False,133,competicion
1441,48.607999999999997,202.535721,105.678574,False,True,446.788208,86.2204895,True,False,134,competicion
1442,48.639000000000003,200.15686,99.0196075,True,False,446.401184,84.1297379,True,False,134,competicion
1443,48.670999999999999,199.148148,92.4444427,True,False,446.457001,85.5860214,True,False,134,competicion
1444,48.703000000000003,197.84848,90.0909119,True,False,447.750885,88.2276001,True,False,134,competicion
1445,48.735999999999997,197.837845,89.6216202,True,False,449.658325,91.8375015,True,False,134,competicion
1446,48.767000000000003,198.166672,90.9166641,True,False,450.846832,98.3603592,True,False,134,competicion
1447,48.798999999999999,198.67308,92.5576935,True,False,452.149231,106.201553,False,False,134,competicion
1448,48.832000000000001,199.318848,96.4710159,True,False,453.181824,115.602493,False,False,134,competicion
1449,48.878999999999998,200.142853,101.476189,False,False,453.699829,125.253052,False,False,134,competicion
1450,48.911000000000001,200.53334,108.758972,False,False,454.5,133.978256,False,False,134,competicion
1451,48.944000000000003,201.798447,115.806198,False,False,454.359802,138.841263,False,False,134,competicion
1452,48.975000000000001,202.86879,123.475174,False,False,453.296295,139.39859,False,False,134,competicion
1453,49.006999999999998,203.248627,127.319672,False,False,451.776581,134.803604,False,False,134,competicion
1454,49.039999999999999,202.687881,127.07576,False,False,450.609314,125.001793,False,False,134,competicion
1455,49.072000000000003,202.219223,122.735733,False,False,448.626678,115.019051,False,False,134,competicion
1456,49.103999999999999,201.249161,115.326599,False,False,445.587311,105.478455,False,True,135,competicion
1457,49.137,199.587967,107.111115,False,False,443.064392,98.3939362,True,False,135,competicion
1458,49.167000000000002,197.708328,103.1875,False,True,441.2948,92.4238892,True,False,136,competicion
1459,49.201000000000001,196.233337,98.6999969,True,False,440.111664,90.0643005,True,False,136,competicion
1460,49.231999999999999,193.46666,96.1999969,True,False,439.132965,89.5187302,True,False,136,competicion
1461,49.280000000000001,193.322922,93.9791641,True,False,439.949921,88.6908493,True,False,136,competicion
1462,49.311999999999998,193.361908,94.0476227,True,False,440.841797,90.7947235,True,False,136,competicion
1463,49.344000000000001,193.450455,96.4144135,True,False,442.729156,94.6510391,True,False,136,competicion
1464,49.375,193.766083,100.146202,False,False,444.728851,100.158897,False,False,136,competicion
1465,49.406999999999996,193.833328,105.725487,False,False,446.234375,107.835068,False,False,136,competicion
1466,49.439,193.976852,112.699074,False,False,446.742035,118.055275,False,False,136,competicion
1467,49.470999999999997,194.724487,119.071426,False,False,446.651672,127.106667,False,False,136,competicion
1468,49.503999999999998,195.198776,125.966362,False,False,446.500824,133.882248,False,False,136,competicion
1469,49.534999999999997,195.706207,129.062149,False,False,445.396454,137.79126,False,False,136,competicion
1470,49.567999999999998,194.433334,128.854538,False,False,444.024261,136.590622,False,False,136,competicion
1471,49.598999999999997,194.055557,125.627449,False,False,443.251678,131.493332,False,False,136,competicion
1472,49.631,193.060974,119.739838,False,False,442.614227,123.303368,False,False,136,competicion
1473,49.679000000000002,191.146469,112.13131,False,False,441.086273,114.664703,False,False,136,competicion
1474,49.710999999999999,189.728394,104.333336,False,False,439.176147,106.596588,False,True,137,competicion
1475,49.744,187.416672,100.25,False,False,437.757202,98.9382706,True,False,137,competicion
1476,49.774000000000001,NaN,NaN,False,True,436.315033,94.06707,True,False,138,competicion
1477,49.807000000000002,185.559525,92.7738113,True,False,434.629639,91.9453278,True,False,138,competicion
1478,49.840000000000003,183.596497,92.0350876,True,False,434.455322,90.7697601,True,False,138,competicion
1479,49.871000000000002,183.419754,92.4444427,True,False,434.541443,91.3333359,True,False,138,competicion
1480,49.904000000000003,183.354172,93.875,True,False,436.173126,92.8876648,True,False,138,competicion
1481,49.935000000000002,185.313721,99.6568604,True,False,438.44577,97.9638519,True,False,138,competicion
1482,49.968000000000004,186.429825,106.052635,False,False,441.565643,103.519196,False,False,138,competicion
1483,50,188.257141,111.019051,False,False,444.475342,111.587769,False,False,138,competicion
1484,50.031999999999996,189.984375,120.161461,False,False,446.548004,121.249565,False,False,138,competicion
1485,50.079000000000001,190.539688,121.990479,False,False,448.011292,129.757065,False,False,138,competicion
1486,50.112000000000002,189.741501,121.693878,False,False,448.928558,135.565475,False,False,138,competicion
1487,50.143999999999998,188.469849,117.746033,False,False,449.880646,137.218109,False,False,138,competicion
1488,50.174999999999997,187.481476,113.740738,False,False,448.947601,135.742142,False,False,138,competicion
1489,50.207999999999998,186.538467,106.07692,False,True,447.11676,130.004242,False,False,139,competicion
1490,50.238999999999997,185.311829,99.0860214,True,False,445.946747,121.852074,False,False,139,competicion
1491,50.271999999999998,184.541672,93.4722214,True,False,445.850769,113,False,False,139,competicion
1492,50.302999999999997,183.969696,88.030304,True,False,445.141205,105.125,False,True,140,competicion
1493,50.335000000000001,184.5,86.5,True,False,443.496765,98.7957001,True,False,140,competicion
1494,50.366999999999997,184.75,86.3000031,True,False,441.013489,93.7283249,True,False,140,competicion
1495,50.399000000000001,185.862747,88.6470566,True,False,439.352386,92.2166672,True,False,140,competicion
1496,50.430999999999997,187.914291,91.3904724,True,False,438.976746,92.3430252,True,False,140,competicion
1497,50.478999999999999,189.07692,95.7307663,True,False,440.827026,94.7531509,True,False,140,competicion
1498,50.511000000000003,191,101.666664,False,False,443.973511,98.4790268,True,False,140,competicion
1499,50.542999999999999,193.647614,107.161903,False,False,448.377625,104.042191,False,False,140,competicion
1500,50.575000000000003,195.286606,114.299065,False,False,452.442749,112.964645,False,False,140,competicion
1501,50.606999999999999,195.729507,119.691254,False,False,455.181,123.546593,False,False,140,competicion
1502,50.640000000000001,194.593018,122.5,False,False,457.115234,132.890076,False,False,140,competicion
1503,50.671999999999997,192.084961,120.415031,False,False,456.751678,141.354996,False,False,140,competicion
1504,50.704000000000001,191.828125,115.567711,False,False,454.594513,146.343643,False,False,140,competicion
1505,50.735999999999997,189.740738,110.802467,False,False,451.403259,146.845535,False,False,140,competicion
1506,50.767000000000003,189.01059,104.433861,False,True,447.989136,143.065109,False,False,141,competicion
1507,50.798999999999999,188.460907,96.9259262,True,False,446.279358,135.615875,False,False,141,competicion
1508,50.832000000000001,187.279999,93.422226,True,False,446.463837,125.56604,False,False,141,competicion
1509,50.878999999999998,187.743958,90.6763306,True,False,447.577667,115.720764,False,False,141,competicion
1510,50.911000000000001,188.970367,91.9333344,True,False,448.392029,106.10482,False,True,142,competicion
1511,50.944000000000003,190.531921,92.0283661,True,False,448.378906,98.9400482,True,False,142,competicion
1512,50.975000000000001,191.15152,95.734848,True,False,447.48056,94.4703445,True,False,142,competicion
1513,51.006999999999998,192.860214,100.413979,False,False,446.948547,93.1687241,True,False,142,competicion
1514,51.039000000000001,194.005951,107.25,False,False,448.205872,93.1078415,True,False,142,competicion
1515,51.072000000000003,194.752136,114.294868,False,False,450.143646,93.9042358,True,False,142,competicion
1516,51.104999999999997,194.940598,120.534653,False,False,452.947266,98.0102005,True,False,142,competicion
1517,51.134999999999998,194.402435,125.577232,False,False,456.042694,103.10569,False,False,142,competicion
1518,51.167999999999999,193.539688,127.206352,False,False,458.211182,110.040138,False,False,142,competicion
1519,51.198999999999998,192.981277,122.509361,False,False,459.236572,119.450073,False,False,142,competicion
1520,51.231000000000002,193.851135,117.177994,False,False,460.241699,128.153244,False,False,142,competicion
1521,51.279000000000003,194.86441,110.073448,False,False,461.537445,136.174744,False,False,142,competicion
1522,51.311,195.145828,103.3125,False,True,463.500793,141.287949,False,False,143,competicion
1523,51.344000000000001,194.40741,96.4444427,True,False,463.761414,141.226318,False,False,143,competicion
1524,51.374000000000002,194.300003,91.7333298,True,False,462.05838,137.181259,False,False,143,competicion
1525,51.406999999999996,194.057968,89.0217361,True,False,458.500763,130.874039,False,False,143,competicion
1526,51.439,194.224808,87.558136,True,False,456.159698,122.096123,False,False,143,competicion
1527,51.470999999999997,194.416672,88.9666672,True,False,453.881561,112.580376,False,False,143,competicion
1528,51.502000000000002,194.321426,92.1666641,True,False,451.433167,104.272728,False,True,144,competicion
1529,51.534999999999997,195.009811,95.7058792,True,False,448.786285,97.8564606,True,False,144,competicion
1530,51.567,195.608688,100.717392,False,False,446.089111,94.4456329,True,False,144,competicion
1531,51.600000000000001,195.909088,109.318184,False,False,444.331573,93.6474686,True,False,144,competicion
1532,51.631,195.590164,114.797813,False,False,443.108002,94.2905045,True,False,144,competicion
1533,51.68,195.128204,120.574356,False,False,444.12323,97.834343,True,False,144,competicion
1534,51.712000000000003,193.696075,122.281044,False,False,446.658417,101.496696,False,False,144,competicion
1535,51.743000000000002,192.972794,121.972786,False,False,450.49704,107.481262,False,False,144,competicion
1536,51.774999999999999,190.323074,116.564102,False,False,454.125244,116.651253,False,False,144,competicion
1537,51.807000000000002,187.264374,110.45977,False,False,457.50174,126.678947,False,False,144,competicion
1538,51.838999999999999,186.474747,103.595963,False,True,459.788879,136.314285,False,False,145,competicion
1539,51.871000000000002,185.5625,98.1875,True,False,461.270081,142.577774,False,False,145,competicion
1540,51.902000000000001,186.654755,94.2142868,True,False,460.315094,144.872299,False,False,145,competicion
1541,51.936,187.611115,91.9814835,True,False,458.509003,142.591599,False,False,145,competicion
1542,51.966999999999999,188.965805,91.2222214,True,False,457.339661,135.788315,False,False,145,competicion
1543,52,189.115936,92.2608719,True,False,455.968506,127.208954,False,False,145,competicion
1544,52.031999999999996,190.5,94.5999985,True,False,454.331573,117.221054,False,False,145,competicion
1545,52.079000000000001,191.906662,99.1066666,True,False,452.49823,108.911346,False,False,145,competicion
1546,52.110999999999997,194.083328,105.702377,False,False,451.359924,101.396729,False,True,146,competicion
1547,52.143000000000001,196.442307,112.339745,False,False,450.064575,96.4187469,True,False,146,competicion
1548,52.174999999999997,197.764709,120.434639,False,False,449.375488,93.0261078,True,False,146,competicion
1549,52.207999999999998,198.796967,126.227272,False,False,449.060944,93.453331,True,False,146,competicion
1550,52.240000000000002,198.035721,127.435715,False,False,450.393768,93.0034561,True,False,146,competicion
